archive_id,page_id,page_name,partisan_lean,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,spend,impressions
1436136926922883,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-03-31,2023-04-01,,"🚨 BREAKING: I’VE BEEN INDICTED!

We are living through the darkest chapter of American history.

The Radical Left – the enemy of the hard-working men and women of this country – have INDICTED me in a disgusting witch hunt.

Never before in our Nation’s history has this been done. 

From the time I came down the golden escalator at Trump Tower and even before I was sworn in as your President of the United States, the Radical Left Democrats have been engaged in a witch hunt to destroy our movement.

Ever since I ran for president as a complete political outsider, the corrupt ruling class has tried to shut down our America First movement. 

But I promise you this: This Witch Hunt will BACKFIRE MASSIVELY on Joe Biden. 

With your support, we will write the next great chapter of American history – and 2024 will forever go down as the year we saved our Republic.

WE WILL MAKE AMERICA GREAT AGAIN!

Please make a contribution – of truly any amount – to defend our movement from the never-ending witch hunts and WIN the WHITE HOUSE in 2024.",449.5,5499
729150842241511,1099089066943112,MAGA Louisiana,,MAGA Louisiana,2023-03-31,2023-04-01,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
5592436114194233,105348224679358,Don't Unfriend Me,,DONT UNFRIEND ME,2023-03-31,2023-04-01,,"America is not finished and we must not give into hate.  | 31MAR23

America is the greatest country on earth, but we have made a grave mistake and it is up to the citizens to make it right… not politicians. 

⏺ Follow us on all social media: 
@theDUMshow 
⏺ Website: 
http://www.thedumshow.com

Please help us get the word about the show. Thanks! 

Trump, Indicted, America",49.5,1499
875400513526921,101384961651764,Louisiana Policy Review,,Louisiana Policy Review,2023-03-31,2023-04-01,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
273456921674038,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-03-31,2023-04-01,,"🚨 BREAKING: I’VE BEEN INDICTED!

We are living through the darkest chapter of American history.

The Radical Left – the enemy of the hard-working men and women of this country – have INDICTED me in a disgusting witch hunt.

Never before in our Nation’s history has this been done. 

From the time I came down the golden escalator at Trump Tower and even before I was sworn in as your President of the United States, the Radical Left Democrats have been engaged in a witch hunt to destroy our movement.

Ever since I ran for president as a complete political outsider, the corrupt ruling class has tried to shut down our America First movement. 

But I promise you this: This Witch Hunt will BACKFIRE MASSIVELY on Joe Biden. 

With your support, we will write the next great chapter of American history – and 2024 will forever go down as the year we saved our Republic.

WE WILL MAKE AMERICA GREAT AGAIN!

Please make a contribution – of truly any amount – to defend our movement from the never-ending witch hunts and WIN the WHITE HOUSE in 2024.",549.5,7499
745350757247929,101384961651764,Louisiana Policy Review,,Louisiana Policy Review,2023-03-31,2023-04-01,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
248352614217809,1099089066943112,MAGA Louisiana,,MAGA Louisiana,2023-03-31,2023-04-01,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
1399349607561253,108247581851552,Democracy Defense Fund,,DEMOCRACY DEFENSE FUND,2023-03-31,2023-04-01,,"We all have that one uncle… 🤦‍♀️

Usually that uncle *hasn’t* attempted to overthrow the United States government and been indicted for hush money cover-ups. But we can’t all be so lucky.

Mary Trump created Democracy Defense Fund to take on her uncle’s radical far-right extremist buddies up and down the ballot. 

Could you chip in whatever you can today and help her defend Democracy?",49.5,499
1368154060650989,108247581851552,Democracy Defense Fund,,DEMOCRACY DEFENSE FUND,2023-03-31,2023-04-01,,"We all have that one uncle… 🤦‍♀️

Usually that uncle *hasn’t* attempted to overthrow the United States government and been indicted for hush money cover-ups. But we can’t all be so lucky.

Mary Trump created Democracy Defense Fund to take on her uncle’s radical far-right extremist buddies up and down the ballot. 

Could you chip in whatever you can today and help her defend Democracy?",49.5,499
192617136893429,887139178003592,The Dean Obeidallah Show,,The Dean Obeidallah Show,2023-03-31,2023-04-01,,"The Manhattan grand jury's indictment of Trump is a good start. But Trump MUST be charged for his attempted coup and role in the Jan 6 terrorist attack. That is the ONLY way to protect our Republic. My new article: https://deanobeidallah.substack.com/p/despite-the-manhattan-charges-trump
#TrumpIndictment",49.5,499
770900174249378,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-04-01,,"⚖️Donald Trump has just been INDICTED on charges stemming from his illegal hush money payments to Stormy Daniels before the 2016 election. It’s the first time in history a former president has been indicted.

🚨Let’s make sure legal consequences for Trump’s criminality don’t stop here.🚨

Trump and his team are also facing indictment in Georgia for their attempts to overturn the state's 2020 election results, and the Justice Dept. is investigating Trump for his role in inciting the deadly Jan. 6 insurrection, as well as for hiding his possession of highly classified documents.

We must increase pressure on law enforcement agencies to follow through on their cases against Trump. To spread the message, MoveOn has just printed a big batch of these ""Convict Trump"" stickers, and we're giving them away for FREE, while supplies last.

Click below to claim your free “Convict Trump” sticker now, and display it prominently to spread the word. And, if you can, consider giving to MoveOn’s work fighting Trump’s efforts to return to the White House in 2024.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
231089976118992,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-04-01,,"One famously thin-skinned ex-president. One Fox News host whose texts reveal a secret disdain for him. Three billboards that could set in motion a wedge between Donald Trump and Fox News.

Tucker Carlson’s recently-released texts reveal his dislike of Trump—despite Tucker’s Trump-loving audience. And as Trump’s behavior from decades of petty squabbles shows, he holds a grudge. His fragile ego cannot stand embarrassment, especially not among the people who flock to Mar-a-Lago. So that’s exactly where MoveOn plans to put these billboards.

Want to see this happen? Of course! We all do. But billboards are expensive, which means MoveOn can put them up only if we quickly raise enough donations.

This is an opportune time to act. Trump is facing some massive challenges: He feels threatened by rival Ron DeSantis, and it’s likely he’ll soon be indicted under felony charges in Manhattan, potentially the first of a cascade of criminal and civil charges. 

At this challenging moment, Trump could use his Fox News propaganda machine more than ever. But Fox appears to be giving Trump the cold shoulder, and Tucker’s texts showing his disdain only deepen the rift.

If we can keep driving a wedge between Trump and Fox, it might deal a critical setback to Trump’s authoritarian dream of regaining the White House. This is an important opportunity in our ongoing commitment to make sure that does not happen ever again.

So let's help Trump and Tucker permanently part ways by making Fox's disdain for Trump visible to Trump's community in Mar-a-Lago. Will you chip in to make the billboards happen? And if you can, become a monthly donor to MoveOn to sustain our determined work making sure Trump never returns to the White House.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
1445215742974199,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-03-31,2023-04-01,,"One famously thin-skinned ex-president. One Fox News host whose texts reveal a secret disdain for him. Three billboards that could set in motion a wedge between Donald Trump and Fox News.

Tucker Carlson’s recently-released texts reveal his dislike of Trump—despite Tucker’s Trump-loving audience. And as Trump’s behavior from decades of petty squabbles shows, he holds a grudge. His fragile ego cannot stand embarrassment, especially not among the people who flock to Mar-a-Lago. So that’s exactly where MoveOn plans to put these billboards.

Want to see this happen? Of course! We all do. But billboards are expensive, which means MoveOn can put them up only if we quickly raise enough donations.

This is an opportune time to act. Trump is facing some massive challenges: He feels threatened by rival Ron DeSantis, and it’s likely he’ll soon be indicted under felony charges in Manhattan, potentially the first of a cascade of criminal and civil charges. 

At this challenging moment, Trump could use his Fox News propaganda machine more than ever. But Fox appears to be giving Trump the cold shoulder, and Tucker’s texts showing his disdain only deepen the rift.

If we can keep driving a wedge between Trump and Fox, it might deal a critical setback to Trump’s authoritarian dream of regaining the White House. This is an important opportunity in our ongoing commitment to make sure that does not happen ever again.

So let's help Trump and Tucker permanently part ways by making Fox's disdain for Trump visible to Trump's community in Mar-a-Lago. Will you chip in to make the billboards happen? And if you can, become a monthly donor to MoveOn to sustain our determined work making sure Trump never returns to the White House.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
1546266729204815,101384961651764,Louisiana Policy Review,,Louisiana Policy Review,2023-03-31,2023-04-02,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
980682583302129,165674110118949,Clearing out the Clutter,,Colin David Moore,2023-03-31,2023-04-02,2023-04-03,"In a major win for the U.S. legal system, Donald Trump was indicted yesterday.  ☕️☕️☕️

https://www.clearingouttheclutter.com/2023/03/friday-clutter-trump-indicted-kevin-mccarthy-jim-jordan-wall-street-boston-red-sox-wrestlemania39-young-sheldon-metallica.html",49.5,2499
876149063451266,120972010936001,Bayou Weekly,,Bayou Weekly,2023-04-02,2023-04-02,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,3499
1307782663110671,408250066356,Bill O'Reilly,,"Bill Me, Inc.",2023-04-02,2023-04-02,,"This week's News Quiz includes Congressmen behaving badly, the Trump indictment, and CNN's Hail Mary.",49.5,5499
649167090352654,120972010936001,Bayou Weekly,,Bayou Weekly,2023-04-02,2023-04-02,,The LIBERALS Have Indicted President Trump! We need to stand up & Support Him Now More Than Ever!,49.5,499
198400742915644,103496691094956,Freespoke,,"FREEDOM FRIES, LLC",2023-04-01,2023-04-02,,"Trump's campaign announced they raised over 4 million dollars in the 24 hours following his indictment in Manhattan.

See the full story at search.freespoke.com/3M9qfCR",149.5,37499
